faculty_code,faculty_title,department_code,department_title,course_area_code,course_area_title,level,semester,course_code,course_title
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,1,LIL111,Literary Skills In Igbo I
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,2,LIL121,Varieties of Igbo Language
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,2,LIL122,Literarcy Skill In Igbo II
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,1,LIL211,Igbo Phonetics
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,1,LIL212,Introduction to Igbo Oral Literature
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,2,LIL221,Igbo Morphology
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,2,LIL222,Introduction to Written Igbo Literature
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,1,LIN101,Introduction to Linguistics
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,2,LIN102,Sociolinguistics
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,1,LIN103,General Phonetics
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,2,LIN104,Survey of Applied Linguistics
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,1,LIN105,Languages of the World
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,2,LIN106,Morphology
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,1,LIN201,Basic Phonology
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,2,LIN202,Language Documentation and Modernisation
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,1,LIN203,Grammar
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,2,LIN204,"Language Pathologies, Dysfunctions and Disabilities"
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,1,LIN205,Nigerian Languages and National Development
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,2,LIN206,Language Business
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,1,LST111,Language and Society
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,100,2,LST123,Phonetic Analysis and Transcription
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,1,LST213,Historical Survey of Linguistics
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,2,LST221,Introduction to Acoustic Phonetics
ART,Faculty of Arts (ART),LST,Department of Linguistics Studies (LST),BARTLST,B.A. Linguistics Studies,200,2,LST222,Introduction to Syntax I
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),300,2,CED300,Entrepreneuship Development
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,CMS110,Introduction to human communication
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,CMS111,Writing for the Mass Media
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,GST111,Communication in English
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,GST112,Nigerian Peoples and Culture
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,1,MAC510,Communication for Development
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,1,MAC511,"Advertising, Copywriting and Media Planning"
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,1,MAC512,Media Management
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,1,MAC513,Documentary Film Production
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,1,MAC514,International Public Relations/ Multinational Advertising
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,1,MAC515,Laboratory Machines
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,2,MAC520,Mass Media & Society
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,2,MAC521,Editorial & Critical Writing
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,2,MAC522,Trends in Modern Communication
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,2,MAC523,Community Relations
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,2,MAC524,Organization & Management of Advertising Agencies Public Relations Consultancies
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),500,2,MAC525,Book Publishing and the Law
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,1,MAC610,International Communication
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,1,MAC611,Ethics & Issues in Media Practices
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,1,MAC612,Corporate Communication
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,1,MAC613,Economics & Social Problems in Advertising And Public Relations
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,1,MAC614,Health & Population Communication
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,1,MAC615,Laboratory Machines
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,2,MAC620,Educational Broadcasting
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,2,MAC621,Research Project
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,2,MAC622,Creating Advertising and Production
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,2,MAC623,Foreign Broadcasting
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,2,MAC624,Advanced / Investigative Reporting
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,2,MAC625,Advanced Radio/Television Production
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),600,2,MAC626,Book Publishing & The Law
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,MCM112,Foundation of Broadcasting and film
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,MCM113,Principles of Public Relations
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,MCM121,Introduction to advertising
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,MCM122,Introduction to news writing
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,MCM123,Introduction to Book Publishing
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,MCM124,African Communication System
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,MCM125,Introduction to Photojournalism
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,MCN114,Trends in Modern Broadcasting
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,MCN126,Introduction to E-commerce
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,POL111,Introduction to Political Science
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,POL121,Introduction to Political Science
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,2,SAA121,Introduction to Anthropology
ART,Faculty of Arts (ART),MAC,Department of Mass Communication (MAC),BARTMAS,Bachelor of Arts (Mass Communication),100,1,SSA110,Introduction to sociology
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),300,2,CED300,Entrepreneuship Development
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,1,ENT211,Entrepreneurship and Innovation
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,1,FAC201,Digital Humanities: Application of Computer in the Arts
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,2,FAC202,The Arts and Other Disciplines
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,GST111,Communication in English
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,GST112,Nigerian Peoples and Culture
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,GST121,Peace Studies and Conflicts Resolution
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,GST122,Nigerian People and Culture
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,1,GST212,History and Philosophy of Science and Technology
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL101,Introduction to Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL102,Argument and Critical Thinking I
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL103,Elementary Ethics  1
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL104,History of Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL105,Introduction to Social and Political Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL106,Introduction  to African Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL107,Ancient Greek
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL108,Introduction to Oriental Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL110,Introduction to Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL111,Introduction to Logic I
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL112,Introduction to Philosophical Psychology
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL113,Nigerian Peoples and Culture
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL116,Introduction to Philosophical Anthropology
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,1,PHL117,Introduction to Philosophy of Work
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL120,Introduction to Oriental Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL121,"Philosophy, Society, Culture and Development"
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL122,Introduction to Ancient Greek Philosophy (Pre-Socratic) II
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL123,Elementary Ethics 2
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL124,Argument and Critical Thinking II
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),100,2,PHL125,Introduction African Philosophy 11
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,1,PHL201,Medieval Philosophy
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,1,PHL202,Symbolic Logic
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,1,PHL203,Theories of Ethics
ART,Faculty of Arts (ART),PHL,Department of Philosophy (PHL),BARTPHL,Bachelor of Arts (PHILOSOPHY),200,2,PHL204,Socio-Political Philosophy
